step,loss,acc,eos_acc,gnorm,lr,n_tok
203,0.09363977611064911,0.9836363792419434,1.0,1.859375,0.000599004781242057,1100
204,0.26461637020111084,0.9317329525947571,0.75,2.890625,0.0005989851827422271,1333
205,0.16245825588703156,0.9558718800544739,1.0,2.484375,0.0005989653934786037,1405
206,0.14365391433238983,0.9615384340286255,0.75,2.890625,0.000598945413464028,1404
207,0.08379253000020981,0.9865771532058716,1.0,1.3828125,0.000598925242711465,1341
208,0.12302181124687195,0.970707893371582,1.0,2.21875,0.0005989048812340029,1229
209,0.17974385619163513,0.9540059566497803,1.0,2.671875,0.0005988843290448543,2022
210,0.12180978059768677,0.9636737704277039,1.0,2.078125,0.0005988635861573553,1459
211,0.09042203426361084,0.9859083890914917,1.0,1.1171875,0.0005988426525849657,1987
212,0.5004267692565918,0.8619281053543091,1.0,4.78125,0.000598821528341269,1224
213,0.10469382256269455,0.9737098217010498,1.0,1.734375,0.0005988002134399725,2054
214,0.1264139860868454,0.9745762944221497,1.0,1.7109375,0.0005987787078949073,1534
215,0.1243390217423439,0.9710382223129272,1.0,1.8671875,0.000598757011720028,1830
216,0.07863329350948334,0.9809523820877075,1.0,1.59375,0.0005987351249294131,1575
217,0.08001634478569031,0.9854070544242859,1.0,1.4296875,0.0005987130475372647,1302
218,0.12069232761859894,0.9704301357269287,1.0,2.21875,0.0005986907795579085,1488
219,0.14443477988243103,0.9578947424888611,1.0,2.6875,0.0005986683210057941,1235
220,0.09550376236438751,0.976039469242096,1.0,1.9453125,0.0005986456718954944,1419
221,0.07143731415271759,0.9858155846595764,1.0,1.359375,0.0005986228322417063,1410
222,0.2558479309082031,0.9227557182312012,1.0,5.3125,0.0005985998020592502,479
223,0.07965635508298874,0.9817385077476501,1.0,1.90625,0.0005985765813630701,1369
224,0.12951064109802246,0.9665688872337341,1.0,2.046875,0.0005985531701682336,1705
225,0.11756826937198639,0.9678376913070679,1.0,2.0625,0.0005985295684899321,2021
226,0.03686792403459549,0.9933664798736572,1.0,0.98828125,0.0005985057763434803,1206
227,0.07805519551038742,0.9850606918334961,1.0,2.296875,0.0005984817937443169,1071
228,0.04056567698717117,0.9958875775337219,1.0,0.96875,0.0005984576207080039,1459
229,0.09947707504034042,0.9751772880554199,1.0,2.15625,0.0005984332572502268,1128
230,0.112102210521698,0.9678536057472229,1.0,2.03125,0.0005984087033867947,2022
231,0.07486869394779205,0.9816784858703613,1.0,1.7578125,0.0005983839591336405,1692
232,0.24464067816734314,0.9346405267715454,1.0,3.15625,0.0005983590245068205,1224
233,0.06893472373485565,0.9833333492279053,1.0,1.78125,0.0005983338995225145,1200
234,0.06868705153465271,0.9865319728851318,1.0,1.7109375,0.0005983085841970257,1188
235,0.05593882501125336,0.987525999546051,0.75,1.46875,0.0005982830785467811,1443
236,0.04586854577064514,0.9919028282165527,1.0,1.125,0.0005982573825883309,1235
237,0.12845377624034882,0.9659810066223145,1.0,2.15625,0.0005982314963383489,1264
238,0.08299846947193146,0.9806408286094666,1.0,1.8671875,0.0005982054198136326,1498
239,0.03400691598653793,0.9905040264129639,1.0,1.140625,0.0005981791530311028,1369
240,0.0609966441988945,0.9848242998123169,1.0,1.578125,0.0005981526960078034,1252
241,0.10943648964166641,0.9700130224227905,1.0,2.078125,0.0005981260487609023,1534
242,0.14395225048065186,0.9672897458076477,1.0,2.125,0.0005980992113076906,1712
243,0.09597966074943542,0.9758006930351257,1.0,1.859375,0.0005980721836655828,1405
244,0.10314590483903885,0.9744623899459839,1.0,2.453125,0.0005980449658521169,744
245,0.16312956809997559,0.9568253755569458,0.75,2.421875,0.0005980175578849541,1575
246,0.06622704863548279,0.9907407164573669,1.0,1.15625,0.0005979899597818793,1404
247,0.06898742914199829,0.9871086478233337,0.75,1.453125,0.0005979621715608006,1629
248,0.06046346202492714,0.9879432916641235,1.0,1.3125,0.0005979341932397494,1410
249,0.09339243918657303,0.9790775179862976,1.0,1.5390625,0.0005979060248368805,2103
250,0.13706757128238678,0.9601989984512329,1.0,1.9609375,0.0005978776663704722,2010
251,0.05216248333454132,0.9912641048431396,1.0,1.0859375,0.0005978491178589258,1946
252,0.1592266857624054,0.9654913544654846,0.75,2.3125,0.0005978203793207663,1333
253,0.04451408609747887,0.9917234778404236,1.0,1.125,0.0005977914507746418,2054
254,0.04348120093345642,0.9912280440330505,1.0,0.98828125,0.0005977623322393238,1824
255,0.049610115587711334,0.9905914068222046,1.0,1.2109375,0.0005977330237337067,1488
256,0.061466705054044724,0.9831766486167908,1.0,1.1953125,0.0005977035252768086,2021
257,0.10798332095146179,0.971818208694458,1.0,1.8828125,0.0005976738368877708,1100
258,0.08621982485055923,0.9764035940170288,1.0,1.859375,0.000597643958585858,1229
259,0.04515725001692772,0.9917888641357422,1.0,0.8359375,0.0005976138903904574,1705
260,0.054437290877103806,0.9888059496879578,1.0,1.328125,0.0005975836323210803,1340
261,0.06814435869455338,0.984329104423523,1.0,1.3046875,0.0005975531843973608,2042
262,0.07489439100027084,0.9843400716781616,1.0,1.453125,0.000597522546639056,1341
263,0.02132251299917698,0.9992952942848206,1.0,0.42578125,0.0005974917190660466,1419
264,0.0906146764755249,0.9777777791023254,1.0,2.0,0.0005974607016983362,1305
265,0.09838560223579407,0.9788625836372375,1.0,1.5625,0.0005974294945560517,1987
266,0.17273610830307007,0.9540709853172302,1.0,3.203125,0.0005973980976594431,479
267,0.09648337960243225,0.9784946441650391,1.0,1.890625,0.0005973665110288834,1302
268,0.04638335481286049,0.9913111925125122,1.0,0.89453125,0.0005973347346848689,1266
269,0.07940823584794998,0.9792349934577942,1.0,1.6015625,0.0005973027686480189,1830
270,0.11163628101348877,0.9730372428894043,0.75,2.203125,0.0005972706129390758,1261
271,0.05060851573944092,0.9872673749923706,0.75,1.1796875,0.000597238267578905,2042
272,0.04394939914345741,0.9903057217597961,1.0,1.109375,0.0005972057325884954,1341
273,0.08205414563417435,0.9766963720321655,0.75,1.7734375,0.0005971730079889581,1459
274,0.06462222337722778,0.985981285572052,1.0,1.640625,0.0005971400938015281,1498
275,0.04534631222486496,0.9907407164573669,0.75,1.2109375,0.000597106990047563,1404
276,0.11804009228944778,0.9770354628562927,1.0,3.09375,0.0005970736967485433,479
277,0.023118019104003906,0.9961904883384705,1.0,0.73046875,0.0005970402139260729,1575
278,0.1080680713057518,0.9766666889190674,1.0,1.9609375,0.0005970065416018782,1200
279,0.0799800232052803,0.9824731945991516,1.0,1.4375,0.000596972679797809,2054
280,0.0436847098171711,0.9923245906829834,1.0,0.96484375,0.0005969386285358378,1824
281,0.022526314482092857,0.9944488406181335,1.0,0.92578125,0.0005969043878380599,1261
282,0.017793718725442886,0.9976539611816406,1.0,0.515625,0.0005968699577266942,1705
283,0.10790149867534637,0.9663299918174744,1.0,2.15625,0.0005968353382240814,1188
284,0.02645689994096756,0.9936708807945251,1.0,0.796875,0.0005968005293526862,1264
285,0.08534335345029831,0.9780309200286865,1.0,1.8046875,0.0005967655311350956,1229
286,0.09067842364311218,0.9738562107086182,1.0,2.015625,0.0005967303435940194,1071
287,0.02894832007586956,0.9959677457809448,1.0,0.91796875,0.0005966949667522905,744
