step,loss,acc,eos_acc,gnorm,lr,n_tok,noise_p
4479,1.1126631498336792,0.6611011624336243,0.375,0.6953125,2.7049899217895855e-05,10062,0.15
4480,1.0365945100784302,0.6643444895744324,0.5625,0.67578125,2.6985270126512548e-05,10335,0.15
4481,1.2542673349380493,0.6106846332550049,0.5,0.58203125,2.692076012780736e-05,9640,0.15
4482,1.053196907043457,0.6601194739341736,0.6875,0.58984375,2.685636924941432e-05,13390,0.15
4483,1.151942491531372,0.6269088387489319,0.625,0.58984375,2.6792097518916435e-05,14865,0.15
4484,0.9359896183013916,0.7253554463386536,0.6875,0.61328125,2.672794496384567e-05,8440,0.15
4485,0.9683164358139038,0.6831746697425842,0.8125,0.435546875,2.666391161168292e-05,15649,0.15
4486,1.2724088430404663,0.6034597754478455,0.375,0.8046875,2.6599997489858037e-05,6012,0.15
4487,1.1999341249465942,0.6293593049049377,0.8125,0.64453125,2.6536202625749826e-05,7398,0.15
4488,1.109965205192566,0.6451887488365173,0.625,0.52734375,2.647252704668602e-05,14092,0.15
4489,1.2113209962844849,0.6194708347320557,0.375,0.55859375,2.6408970779943105e-05,9676,0.15
4490,1.0181787014007568,0.6869940161705017,0.875,0.5546875,2.6345533852746636e-05,9511,0.15
4491,1.0644835233688354,0.644038736820221,0.6875,0.47265625,2.6282216292270976e-05,13420,0.15
4492,1.0379917621612549,0.6705268621444702,0.625,0.50390625,2.6219018125639357e-05,14766,0.15
4493,1.2908381223678589,0.5981308221817017,0.75,0.6875,2.6155939379923897e-05,6206,0.15
4494,1.0700430870056152,0.6702637672424316,0.6875,0.60546875,2.6092980082145443e-05,7506,0.15
4495,0.5618663430213928,0.8385879397392273,0.5,0.66796875,2.6030140259273823e-05,8215,0.15
4496,1.084373950958252,0.6276435256004333,0.75,0.43359375,2.5967419938227574e-05,23217,0.15
4497,1.089931845664978,0.6443917751312256,0.625,0.48046875,2.5904819145874135e-05,13079,0.15
4498,0.8018230199813843,0.7484865784645081,0.875,0.5,2.5842337909029653e-05,10572,0.15
4499,0.6099551916122437,0.8102064728736877,0.9375,0.46484375,2.577997625445919e-05,7603,0.15
4500,1.245200276374817,0.6240891218185425,0.9375,0.64453125,2.5717734208876406e-05,7273,0.15
4501,1.5191518068313599,0.505794107913971,0.5625,0.63671875,2.5655611798943843e-05,11995,0.15
4502,0.6204677224159241,0.8011800050735474,0.6875,0.72265625,2.559360905127281e-05,12373,0.15
4503,1.2585607767105103,0.6142094135284424,0.8125,0.73046875,2.55317259924232e-05,8051,0.15
4504,1.174466848373413,0.6266894340515137,0.5625,0.474609375,2.546996264890384e-05,14650,0.15
4505,1.0963563919067383,0.6590151190757751,0.5,0.59765625,2.5408319047172265e-05,7798,0.15
4506,0.5263305306434631,0.8335270881652832,0.875,0.451171875,2.534679521363445e-05,16345,0.15
4507,1.474002480506897,0.5362116098403931,0.5625,0.5390625,2.528539117464532e-05,15727,0.15
4508,0.8604089617729187,0.7183849811553955,0.625,0.50390625,2.5224106956508494e-05,20805,0.15
4509,1.2203164100646973,0.6221095323562622,0.5625,0.74609375,2.5162942585476143e-05,16174,0.15
4510,1.1244062185287476,0.6335134506225586,0.4375,0.390625,2.5101898087749105e-05,24241,0.15
4511,1.2598861455917358,0.5787733793258667,0.625,0.5,2.50409734894769e-05,11495,0.15
4512,0.9869445562362671,0.7026192545890808,0.875,0.57421875,2.498016881675775e-05,10690,0.15
4513,0.6907359957695007,0.8013055920600891,0.6875,0.53515625,2.4919484095638385e-05,9804,0.15
4514,1.0721750259399414,0.6683453321456909,0.4375,0.52734375,2.4858919352114214e-05,9730,0.15
4515,1.3309690952301025,0.5645704865455627,0.8125,0.5703125,2.4798474612129283e-05,10686,0.15
4516,1.214177131652832,0.6112616062164307,0.6875,0.55859375,2.473814990157621e-05,12183,0.15
4517,1.0225447416305542,0.6740357875823975,0.875,0.439453125,2.4677945246296127e-05,14701,0.15
4518,0.931913435459137,0.6911281943321228,0.9375,0.546875,2.4617860672078872e-05,14935,0.15
4519,0.5524101853370667,0.831620454788208,0.875,0.35546875,2.4557896204662686e-05,21796,0.15
4520,0.8488293290138245,0.7231153249740601,0.625,0.5,2.4498051869734526e-05,14432,0.15
4521,0.705437958240509,0.7747310996055603,0.8125,0.470703125,2.4438327692929716e-05,15062,0.15
4522,0.9553537964820862,0.6910017132759094,0.625,0.5546875,2.437872369983219e-05,16492,0.15
4523,0.8586344122886658,0.7280041575431824,0.8125,0.55078125,2.4319239915974564e-05,13548,0.15
4524,1.4125161170959473,0.5590079426765442,0.5625,0.62109375,2.4259876366837615e-05,10846,0.15
4525,0.7437163591384888,0.7670606374740601,0.625,0.5234375,2.4200633077850907e-05,7869,0.15
4526,1.0695419311523438,0.6523545980453491,0.5625,0.62109375,2.4141510074392335e-05,13718,0.15
4527,1.1811654567718506,0.6232003569602966,0.5625,0.52734375,2.4082507381788342e-05,9724,0.15
4528,1.0273633003234863,0.6403080224990845,0.8125,0.40625,2.402362502531384e-05,25191,0.15
4529,1.608795166015625,0.486549973487854,0.5625,0.671875,2.396486303019206e-05,8513,0.15
4530,1.4640226364135742,0.5476522445678711,0.9375,0.83984375,2.3906221421594863e-05,8604,0.15
4531,1.2158851623535156,0.6239758729934692,0.375,0.58984375,2.3847700224642386e-05,9276,0.15
4532,1.038720726966858,0.6663462519645691,0.75,0.474609375,2.378929946440328e-05,12483,0.15
4533,0.803399920463562,0.748393714427948,0.6875,0.5234375,2.3731019165894627e-05,7782,0.15
4534,0.6709752082824707,0.7905552983283997,0.875,0.48046875,2.3672859354081798e-05,9148,0.15
4535,0.8936418890953064,0.7114474773406982,0.75,0.61328125,2.361482005387859e-05,8456,0.15
4536,0.9513347744941711,0.689231276512146,0.625,0.56640625,2.355690129014729e-05,11552,0.15
4537,1.2360562086105347,0.6067677736282349,0.4375,0.70703125,2.3499103087698344e-05,10284,0.15
4538,0.8443792462348938,0.7425373196601868,0.875,0.59765625,2.344142547129072e-05,6700,0.15
4539,0.9781877398490906,0.6983018517494202,0.6875,0.5078125,2.3383868465631616e-05,11601,0.15
4540,1.282396674156189,0.5934794545173645,0.375,0.53515625,2.332643209537678e-05,16747,0.15
4541,1.0758070945739746,0.658352792263031,0.625,0.578125,2.3269116385129927e-05,11547,0.15
4542,1.0925720930099487,0.6527636051177979,0.6875,0.5546875,2.321192135944342e-05,9806,0.15
4543,1.5366129875183105,0.5316894054412842,0.4375,0.6875,2.3154847042817792e-05,9246,0.15
4544,0.7907528877258301,0.7388883233070374,0.8125,0.462890625,2.309789345970182e-05,19214,0.15
4545,1.1886407136917114,0.6332972049713135,0.5,0.6640625,2.3041060634492624e-05,9220,0.15
4546,1.4743995666503906,0.5311259627342224,0.8125,0.625,2.2984348591535597e-05,8819,0.15
4547,1.2762821912765503,0.5974985957145691,0.25,0.609375,2.29277573551243e-05,17590,0.15
4548,0.48050937056541443,0.8748423457145691,0.5,0.44140625,2.287128694950068e-05,16651,0.15
4549,1.3292417526245117,0.5802263021469116,0.625,0.6640625,2.2814937398854915e-05,8395,0.15
4550,0.5372493863105774,0.849177360534668,0.75,0.6015625,2.275870872732527e-05,8752,0.15
4551,1.103789210319519,0.6436376571655273,0.4375,0.52734375,2.2702600958998406e-05,11073,0.15
4552,1.1014900207519531,0.6541273593902588,0.375,0.376953125,2.2646614117909e-05,20788,0.15
4553,1.1563632488250732,0.6180335879325867,0.4375,0.498046875,2.2590748228040167e-05,15826,0.15
4554,1.3818449974060059,0.5722578167915344,0.625,0.546875,2.2535003313322998e-05,11715,0.15
4555,0.811312198638916,0.7490357756614685,0.5,0.470703125,2.2479379397636855e-05,15038,0.15
4556,0.49132058024406433,0.8550466895103455,1.0,0.62890625,2.2423876504809212e-05,4498,0.15
4557,0.7450457811355591,0.7763948440551758,1.0,0.65625,2.2368494658615853e-05,4660,0.15
4558,0.9133747816085815,0.7078179121017456,0.5,0.578125,2.23132338827805e-05,8084,0.15
4559,1.0434356927871704,0.6719645857810974,0.6875,0.62109375,2.225809420097515e-05,6103,0.15
4560,1.332612156867981,0.5612476468086243,0.625,0.55078125,2.220307563681998e-05,10580,0.15
4561,1.0177130699157715,0.6610809564590454,0.75,0.5546875,2.2148178213883062e-05,14561,0.15
4562,0.9307849407196045,0.6900864243507385,0.625,0.390625,2.2093401955680756e-05,22787,0.15
4563,1.1031163930892944,0.6611111164093018,0.8125,0.671875,2.2038746885677493e-05,6840,0.15
4564,0.5884398818016052,0.8188633322715759,0.875,0.3671875,2.1984213027285714e-05,20675,0.15
4565,0.5434481501579285,0.8309715986251831,0.875,0.482421875,2.1929800403866026e-05,15737,0.15
4566,1.1180059909820557,0.6327990889549255,0.4375,0.3828125,2.1875509038727057e-05,25019,0.15
4567,1.231594204902649,0.5919485688209534,0.3125,0.50390625,2.1821338955125533e-05,18978,0.15
4568,1.0098320245742798,0.6876842975616455,0.625,0.57421875,2.1767290176266194e-05,8818,0.15
4569,1.0367580652236938,0.6713215112686157,0.75,0.546875,2.1713362725301787e-05,22414,0.15
4570,1.3423280715942383,0.5807453393936157,0.25,0.5546875,2.1659556625333164e-05,13846,0.15
4571,1.3319933414459229,0.5899603962898254,0.8125,0.71484375,2.160587189940912e-05,5558,0.15
4572,1.4116979837417603,0.5653492212295532,0.75,0.76953125,2.1552308570526433e-05,8906,0.15
4573,0.48960840702056885,0.8497640490531921,0.9375,0.326171875,2.149886666163001e-05,23523,0.15
4574,1.0400704145431519,0.6811867356300354,0.625,0.70703125,2.1445546195612673e-05,5831,0.15
4575,0.8883501887321472,0.7256368398666382,0.6875,0.5390625,2.1392347195315153e-05,8558,0.15
4576,0.666749119758606,0.7824646234512329,0.9375,0.474609375,2.1339269683526216e-05,14485,0.15
4577,1.01075279712677,0.6743653416633606,0.75,0.478515625,2.1286313682982647e-05,15717,0.15
4578,0.7851255536079407,0.7489932775497437,0.5,0.609375,2.1233479216369066e-05,7450,0.15
4579,1.342324137687683,0.5763048529624939,0.75,0.734375,2.118076630631813e-05,5537,0.15
4580,1.3437694311141968,0.5795638561248779,0.875,0.72265625,2.1128174975410285e-05,5549,0.15
4581,1.1159062385559082,0.6372058391571045,0.6875,0.5546875,2.107570524617407e-05,10794,0.15
4582,1.4328597784042358,0.5299023389816284,0.75,0.81640625,2.1023357141085774e-05,4197,0.15
4583,1.1178056001663208,0.655514121055603,0.625,0.5625,2.0971130682569725e-05,9385,0.15
4584,0.7309592962265015,0.7981118559837341,1.0,0.7890625,2.0919025892998097e-05,4131,0.15
4585,1.507448434829712,0.5422957539558411,0.3125,0.6171875,2.086704279469087e-05,10332,0.15
4586,0.4370148479938507,0.8669765591621399,0.875,0.60546875,2.0815181409915928e-05,4518,0.15
4587,1.2195618152618408,0.6127848625183105,0.4375,0.55078125,2.0763441760889097e-05,8995,0.15
4588,0.8233379125595093,0.7471234798431396,0.625,0.4609375,2.0711823869774024e-05,11559,0.15
4589,1.0637824535369873,0.68024080991745,0.9375,0.71484375,2.066032775868215e-05,5648,0.15
4590,0.5061845183372498,0.8674297332763672,0.5625,0.4921875,2.060895344967266e-05,14415,0.15
4591,1.1008340120315552,0.6487696766853333,0.3125,0.37109375,2.0557700964752856e-05,20320,0.15
4592,1.2259124517440796,0.5960804224014282,0.4375,0.5625,2.050657032587757e-05,9950,0.15
4593,0.812022864818573,0.7336231470108032,0.75,0.5,2.045556155494955e-05,13571,0.15
4594,0.7650731205940247,0.7558186054229736,0.625,0.396484375,2.040467467381939e-05,19936,0.15
4595,1.4177883863449097,0.5529521107673645,0.5625,0.58984375,2.035390970428531e-05,10755,0.15
4596,1.3672176599502563,0.5460764765739441,0.8125,0.6015625,2.030326666809352e-05,9940,0.15
4597,1.2753669023513794,0.5750359892845154,0.5625,0.49609375,2.0252745586937837e-05,11801,0.15
4598,0.7104251384735107,0.7838735580444336,0.6875,0.578125,2.0202346482459908e-05,7528,0.15
4599,1.1217625141143799,0.6578150391578674,0.75,0.578125,2.0152069376249035e-05,11561,0.15
4600,0.7930104732513428,0.7550961375236511,0.4375,0.404296875,2.0101914289842392e-05,17366,0.15
4601,0.5620920658111572,0.8340029716491699,0.875,0.5859375,2.0051881244724886e-05,4729,0.15
4602,0.7353276014328003,0.7822117209434509,0.625,0.65625,2.0001970262328947e-05,5914,0.15
4603,0.7977188229560852,0.7627377510070801,0.5625,0.46875,1.995218136403497e-05,17036,0.15
4604,1.3756698369979858,0.5714911818504333,0.5625,0.7421875,1.9902514571170857e-05,9127,0.15
4605,0.7209474444389343,0.7818983793258667,0.9375,0.45703125,1.9852969905012362e-05,12242,0.15
4606,1.0950441360473633,0.6292919516563416,0.625,0.47265625,1.980354738678277e-05,16892,0.15
4607,0.47899681329727173,0.8510133028030396,1.0,0.384765625,1.975424703765315e-05,13471,0.15
4608,0.9119837284088135,0.7128686904907227,0.6875,0.57421875,1.9705068878742237e-05,7561,0.15
4609,0.7989663481712341,0.7485777735710144,0.8125,0.58203125,1.965601293111635e-05,7207,0.15
4610,1.2546955347061157,0.590071439743042,0.625,0.5234375,1.960707921578948e-05,18613,0.15
4611,1.0441927909851074,0.6781474947929382,0.75,0.5546875,1.9558267753723356e-05,11120,0.15
4612,1.0258910655975342,0.6582349538803101,0.8125,0.54296875,1.9509578565827187e-05,8895,0.15
4613,1.0103113651275635,0.69133460521698,0.6875,0.80859375,1.9461011672957894e-05,6324,0.15
4614,0.8837841153144836,0.7134212851524353,0.625,0.5859375,1.9412567095920028e-05,10081,0.15
4615,1.0364943742752075,0.6752068996429443,0.4375,0.5546875,1.9364244855465628e-05,21389,0.15
4616,1.5499359369277954,0.5081173181533813,0.6875,0.56640625,1.9316044972294497e-05,11765,0.15
4617,1.2402554750442505,0.5874595642089844,0.5625,0.50390625,1.9267967467053824e-05,11754,0.15
4618,1.481743574142456,0.5128833055496216,0.625,0.6328125,1.92200123603386e-05,10207,0.15
4619,0.8033239841461182,0.7530341744422913,0.75,0.431640625,1.917217967269119e-05,16314,0.15
4620,0.589301347732544,0.828697919845581,0.75,0.55859375,1.9124469424601606e-05,8809,0.15
4621,0.92592853307724,0.6943743228912354,0.4375,0.353515625,1.9076881636507467e-05,24157,0.15
4622,1.571175217628479,0.4878048896789551,0.75,0.69140625,1.90294163287938e-05,10086,0.15
4623,1.179980754852295,0.6215476393699646,0.5625,0.419921875,1.8982073521793273e-05,19733,0.15
4624,1.3656030893325806,0.5510770082473755,0.4375,0.5546875,1.8934853235785995e-05,13695,0.15
4625,1.3800290822982788,0.5355322957038879,0.875,0.76171875,1.888775549099969e-05,7064,0.15
4626,1.0713744163513184,0.6723816990852356,0.8125,0.60546875,1.8840780307609515e-05,7524,0.15
4627,1.115841269493103,0.6364117860794067,0.4375,0.375,1.879392770573814e-05,24558,0.15
4628,1.1872200965881348,0.6431633234024048,0.375,0.65234375,1.8747197705455785e-05,9332,0.15
4629,1.0230395793914795,0.6606783270835876,0.25,0.47265625,1.8700590326779962e-05,17367,0.15
4630,0.9274616837501526,0.6946283578872681,0.625,0.349609375,1.8654105589675937e-05,24164,0.15
4631,1.2206811904907227,0.6179366707801819,0.625,0.625,1.8607743514056217e-05,15131,0.15
4632,0.2781522572040558,0.9340469837188721,0.6875,0.4140625,1.856150411978088e-05,11023,0.15
4633,1.5891051292419434,0.48672914505004883,0.625,0.640625,1.851538742665738e-05,10135,0.15
4634,0.7368032932281494,0.7819164395332336,0.75,0.60546875,1.846939345444065e-05,10175,0.15
4635,0.7543854713439941,0.7694597840309143,0.9375,0.44140625,1.8423522222833065e-05,13772,0.15
4636,1.1115593910217285,0.6461705565452576,0.5625,0.91796875,1.8377773751484404e-05,10132,0.15
4637,0.6325105428695679,0.8037495613098145,0.875,0.4609375,1.833214805999179e-05,8321,0.15
4638,0.6618578433990479,0.7851598858833313,1.0,0.416015625,1.8286645167899926e-05,10822,0.15
4639,0.8078430891036987,0.7558345794677734,0.5,0.478515625,1.8241265094700786e-05,15211,0.15
4640,1.2769510746002197,0.6017826795578003,0.5,0.53515625,1.8196007859833684e-05,20082,0.15
4641,0.9559242129325867,0.7087447047233582,1.0,0.59375,1.8150873482685413e-05,9926,0.15
4642,1.1026808023452759,0.6498602032661438,0.5625,0.5390625,1.810586198259014e-05,10730,0.15
4643,0.5729608535766602,0.8266720771789551,0.875,0.453125,1.806097337882928e-05,7356,0.15
4644,1.3298795223236084,0.5645850896835327,0.8125,0.57421875,1.801620769063181e-05,9352,0.15
4645,0.68610018491745,0.7966582775115967,0.75,0.59375,1.7971564937173798e-05,6344,0.15
4646,1.224226951599121,0.635276734828949,0.6875,0.6484375,1.792704513757891e-05,6775,0.15
4647,1.4431875944137573,0.5463501811027527,0.625,0.796875,1.7882648310917892e-05,6699,0.15
4648,0.9955675005912781,0.6950875520706177,0.875,0.55859375,1.7838374476208995e-05,9934,0.15
4649,0.9078918695449829,0.7297478318214417,0.375,0.609375,1.7794223652417715e-05,7456,0.15
4650,0.5600742697715759,0.828940212726593,1.0,0.443359375,1.7750195858456895e-05,7360,0.15
4651,0.8871757388114929,0.7079922556877136,0.6875,0.478515625,1.7706291113186576e-05,20157,0.15
4652,0.5035992860794067,0.856908917427063,0.9375,0.609375,1.7662509435414217e-05,4885,0.15
4653,1.4821633100509644,0.5301796793937683,0.5,0.703125,1.761885084389445e-05,6511,0.15
4654,1.4653313159942627,0.5416514277458191,0.5,0.58984375,1.7575315357329247e-05,10924,0.15
4655,1.0565224885940552,0.6763994097709656,0.875,0.78515625,1.7531902994367853e-05,6199,0.15
4656,1.4967106580734253,0.537116527557373,0.625,0.74609375,1.748861377360673e-05,6291,0.15
4657,1.2257981300354004,0.6187090277671814,0.5,0.69140625,1.7445447713589577e-05,16313,0.15
4658,1.0347574949264526,0.6770620942115784,0.8125,0.59375,1.7402404832807404e-05,7856,0.15
4659,1.1551469564437866,0.630744457244873,0.4375,0.396484375,1.7359485149698394e-05,19867,0.15
4660,1.2826309204101562,0.5982958078384399,0.5625,0.5703125,1.7316688682647973e-05,9858,0.15
4661,1.0979952812194824,0.6217825412750244,0.6875,0.431640625,1.7274015449988776e-05,22844,0.15
4662,1.0029652118682861,0.6873717308044434,0.75,0.6015625,1.7231465470000683e-05,9257,0.15
4663,0.8092944025993347,0.7405268549919128,0.8125,0.51171875,1.718903876091071e-05,14198,0.15
4664,1.6292710304260254,0.4941374659538269,0.5,0.59765625,1.7146735340893192e-05,15437,0.15
4665,0.7225422859191895,0.7614262104034424,0.75,0.45703125,1.7104555228069495e-05,15622,0.15
4666,1.210533857345581,0.5966283679008484,0.375,0.494140625,1.7062498440508333e-05,18804,0.15
4667,0.5527355074882507,0.8401373028755188,0.75,0.435546875,1.7020564996225393e-05,13693,0.15
4668,0.7918877005577087,0.7569764852523804,0.6875,0.38671875,1.6978754913183644e-05,17344,0.15
4669,1.1889328956604004,0.6182612180709839,0.375,0.404296875,1.693706820929326e-05,19922,0.15
4670,1.207229733467102,0.6053681373596191,0.6875,0.53125,1.689550490241145e-05,9277,0.15
4671,0.5082489848136902,0.8420162200927734,1.0,0.38671875,1.6854065010342644e-05,14780,0.15
4672,0.7076283097267151,0.7925130724906921,0.625,0.6796875,1.6812748550838306e-05,6892,0.15
4673,0.7142248153686523,0.7762165069580078,0.75,0.51171875,1.6771555541597214e-05,7686,0.15
4674,0.8278204798698425,0.7447971701622009,0.3125,0.498046875,1.6730486000265088e-05,14271,0.15
4675,0.7932730317115784,0.7700889110565186,0.6875,0.69921875,1.6689539944434784e-05,6185,0.15
4676,0.8261400461196899,0.7318376302719116,0.75,0.51171875,1.6648717391646305e-05,14040,0.15
4677,0.7162687182426453,0.7654814124107361,0.75,0.4375,1.6608018359386766e-05,10012,0.15
4678,1.1234654188156128,0.6516709327697754,0.8125,0.5859375,1.6567442865090285e-05,9336,0.15
4679,1.3752129077911377,0.5535582304000854,0.75,0.6171875,1.6526990926138197e-05,9457,0.15
4680,1.5448179244995117,0.5253973603248596,0.4375,0.69921875,1.648666255985873e-05,8997,0.15
4681,1.0422953367233276,0.6684977412223816,0.5625,0.5859375,1.644645778352731e-05,20935,0.15
4682,1.523006558418274,0.5224868655204773,0.5625,0.6640625,1.6406376614366458e-05,10873,0.15
4683,1.0280861854553223,0.6724373698234558,0.75,0.54296875,1.63664190695456e-05,8780,0.15
4684,1.4512724876403809,0.5426209568977356,0.75,0.7265625,1.6326585166181284e-05,7379,0.15
4685,0.8790334463119507,0.729394793510437,0.625,0.482421875,1.628687492133709e-05,10410,0.15
4686,1.0226070880889893,0.6924578547477722,0.6875,0.6875,1.624728835202368e-05,5635,0.15
4687,1.4070247411727905,0.5344703197479248,0.75,0.49609375,1.6207825475198588e-05,13838,0.15
4688,0.7723573446273804,0.7696769833564758,0.625,0.60546875,1.6168486307766492e-05,9999,0.15
4689,0.805884838104248,0.7431439161300659,0.625,0.498046875,1.612927086657908e-05,15242,0.15
4690,0.7348871827125549,0.7628229856491089,0.5625,0.376953125,1.6090179168435012e-05,20588,0.15
4691,1.1710424423217773,0.6274969577789307,0.4375,0.5625,1.605121123007983e-05,12365,0.15
4692,1.2246003150939941,0.5959568619728088,0.5625,0.578125,1.6012367068206277e-05,11031,0.15
4693,1.003452181816101,0.6683670282363892,0.3125,0.46484375,1.5973646699453914e-05,17055,0.15
4694,0.9065358638763428,0.7109907269477844,0.75,0.470703125,1.5935050140409232e-05,10709,0.15
4695,0.9645802974700928,0.7026212811470032,0.6875,0.57421875,1.5896577407605915e-05,9957,0.15
4696,1.3853800296783447,0.534808874130249,0.4375,0.5390625,1.5858228517524374e-05,18027,0.15
4697,1.3554294109344482,0.584185779094696,0.6875,0.67578125,1.582000348659207e-05,10851,0.15
4698,1.2754261493682861,0.5864984393119812,0.4375,0.66796875,1.578190233118337e-05,22353,0.15
4699,1.221489429473877,0.6086885333061218,0.6875,0.65234375,1.5743925067619655e-05,12177,0.15
4700,1.338798999786377,0.5802167057991028,0.4375,0.57421875,1.5706071712169143e-05,14305,0.15
4701,0.8769464492797852,0.7275934219360352,0.875,0.51953125,1.566834228104703e-05,9071,0.15
4702,1.0670526027679443,0.6417726278305054,0.6875,0.5625,1.5630736790415355e-05,8101,0.15
4703,0.8618683815002441,0.7475178837776184,0.8125,0.6796875,1.5593255256383197e-05,7957,0.15
4704,0.8190898895263672,0.7421342134475708,0.8125,0.56640625,1.555589769500635e-05,13635,0.15
4705,0.8130673170089722,0.7493382692337036,0.625,0.45703125,1.551866412228767e-05,11334,0.15
4706,0.415412038564682,0.8751388788223267,0.8125,0.625,1.5481554554176844e-05,4501,0.15
4707,1.324464201927185,0.5936830639839172,0.875,0.62890625,1.544456900657045e-05,7472,0.15
4708,1.0362038612365723,0.640440046787262,0.875,0.515625,1.540770749531185e-05,23996,0.15
4709,0.9738895893096924,0.6880574822425842,0.6875,0.6015625,1.5370970036191377e-05,15583,0.15
4710,0.9010391235351562,0.7142007350921631,0.75,0.46484375,1.533435664494621e-05,11767,0.15
4711,1.1511645317077637,0.6264118552207947,0.625,0.51171875,1.5297867337260372e-05,12926,0.15
4712,1.2157773971557617,0.6197264790534973,0.6875,0.77734375,1.5261502128764656e-05,6874,0.15
4713,1.0342977046966553,0.6804993748664856,0.8125,0.62890625,1.522526103503684e-05,8651,0.15
4714,0.8189164400100708,0.7530137896537781,0.5625,0.423828125,1.5189144071601433e-05,13936,0.15
4715,1.124876618385315,0.6188273429870605,0.5625,0.48046875,1.5153151253929763e-05,19886,0.15
4716,1.069055199623108,0.6623541116714478,0.75,0.5625,1.5117282597440028e-05,11053,0.15
4717,1.1158936023712158,0.6354294419288635,0.5,0.392578125,1.5081538117497238e-05,23647,0.15
4718,1.2216897010803223,0.6177303791046143,0.5,0.671875,1.5045917829413179e-05,13412,0.15
4719,0.9927399754524231,0.6722830533981323,0.5,0.3984375,1.5010421748446478e-05,23206,0.15
4720,0.7678455114364624,0.774836540222168,0.6875,0.68359375,1.4975049889802504e-05,6271,0.15
4721,1.4973379373550415,0.5116005539894104,0.625,0.56640625,1.4939802268633405e-05,14439,0.15
4722,1.0940183401107788,0.6601787805557251,0.625,0.60546875,1.490467890003817e-05,11971,0.15
4723,1.062554955482483,0.652158260345459,0.8125,0.55078125,1.4869679799062529e-05,11097,0.15
4724,1.345275640487671,0.5681829452514648,0.4375,0.7109375,1.4834804980699056e-05,20379,0.15
4725,0.9464736580848694,0.7022040486335754,0.6875,0.52734375,1.4800054459886901e-05,11978,0.15
4726,0.9063431620597839,0.7012717723846436,0.8125,0.4921875,1.4765428251512123e-05,13996,0.15
4727,0.3861524164676666,0.904875636100769,0.875,0.59765625,1.4730926370407558e-05,7117,0.15
4728,1.1899371147155762,0.6150704026222229,0.875,0.5234375,1.469654883135265e-05,11506,0.15
4729,0.7120324373245239,0.7874301075935364,0.6875,0.58984375,1.4662295649073653e-05,6619,0.15
4730,1.3783023357391357,0.5501582026481628,0.75,0.5078125,1.4628166838243527e-05,12640,0.15
4731,1.217231035232544,0.6072039604187012,0.5625,0.63671875,1.459416241348198e-05,11688,0.15
4732,1.2196651697158813,0.6363505721092224,0.875,0.640625,1.4560282389355426e-05,6949,0.15
4733,0.5330232381820679,0.8481338620185852,0.8125,0.58203125,1.4526526780377023e-05,8547,0.15
4734,1.321304440498352,0.5618066787719727,0.5625,0.5,1.4492895601006538e-05,13882,0.15
4735,1.1314544677734375,0.6376044154167175,0.75,0.90234375,1.4459388865650579e-05,9818,0.15
4736,1.4304906129837036,0.5404148101806641,0.5,0.6328125,1.4426006588662364e-05,7522,0.15
4737,1.329840898513794,0.5567400455474854,0.6875,0.5859375,1.439274878434169e-05,10037,0.15
4738,1.413882851600647,0.5438309907913208,0.8125,0.61328125,1.4359615466935259e-05,8567,0.15
4739,1.2396609783172607,0.592144250869751,0.625,0.68359375,1.4326606650636286e-05,8096,0.15
4740,0.9128014445304871,0.7185519337654114,0.875,0.55078125,1.4293722349584658e-05,10414,0.15
4741,1.257254958152771,0.6082987785339355,0.5625,0.5078125,1.4260962577867075e-05,20485,0.15
4742,0.6601471304893494,0.7958719730377197,0.9375,0.50390625,1.422832734951671e-05,17151,0.15
4743,0.9503663778305054,0.6886962056159973,0.8125,0.43359375,1.4195816678513416e-05,14995,0.15
4744,1.4646642208099365,0.5211372971534729,0.625,0.6875,1.416343057878382e-05,8019,0.15
4745,1.3966970443725586,0.5537470579147339,0.6875,0.8203125,1.4131169064201053e-05,8540,0.15
4746,1.340122938156128,0.5954287648200989,0.6875,0.71484375,1.4099032148584931e-05,6869,0.15
4747,0.9772651791572571,0.6891269087791443,0.75,0.57421875,1.4067019845701877e-05,15405,0.15
4748,1.3090248107910156,0.5982323884963989,0.8125,0.91796875,1.4035132169264952e-05,5431,0.15
4749,0.5397233366966248,0.8405585885047913,0.875,0.52734375,1.4003369132933827e-05,8235,0.15
4750,1.4013128280639648,0.5657734274864197,0.25,0.6015625,1.397173075031479e-05,13136,0.15
4751,1.1136866807937622,0.6431154012680054,0.4375,0.388671875,1.39402170349607e-05,19914,0.15
4752,1.109973430633545,0.659669816493988,0.75,0.65625,1.3908828000371019e-05,8480,0.15
4753,1.0411957502365112,0.6542680263519287,0.6875,0.57421875,1.3877563659991863e-05,8388,0.15
4754,1.1913995742797852,0.6206629276275635,0.5,0.42578125,1.3846424027215818e-05,19368,0.15
4755,1.2236047983169556,0.6017647385597229,0.5625,0.6328125,1.3815409115382148e-05,12013,0.15
4756,0.46928921341896057,0.8573458194732666,0.6875,0.8125,1.3784518937776657e-05,3519,0.15
4757,0.8514071106910706,0.7246169447898865,0.8125,0.56640625,1.3753753507631726e-05,9790,0.15
4758,1.342680811882019,0.5780801177024841,0.6875,0.68359375,1.3723112838126249e-05,8011,0.15
4759,1.0877090692520142,0.6339017152786255,0.5,0.9453125,1.369259694238576e-05,5982,0.15
