track,mode,category,value
Track01995,continuous,tp_offset_long,3
Track01995,continuous,miss_timing_near,574
Track01995,continuous,miss_same_pitch_far,362
Track01995,continuous,miss_octave,7
Track01995,continuous,miss_program_swap,6
Track01995,continuous,miss_no_candidate,1441
Track01995,continuous,fp_timing,1343
Track01995,continuous,fp_octave,0
Track01995,continuous,fp_program_swap,3
Track01995,continuous,fp_spurious_near,572
Track01995,continuous,fp_spurious_far,37
Track01995,continuous,gt_drum,944
Track01995,continuous,pred_drum,529
Track01995,continuous,tp_drum,100
Track01995,continuous,miss_drum,844
Track01995,continuous,fp_drum,429
Track01995,continuous,tp_pitched,7
Track01995,continuous,tp_pitched_offset_ok,0
Track01995,continuous,tp_pitched_offset_short,4
Track01995,continuous,tp_pitched_offset_long,3
Track01995,continuous,mean_offset_delta_ticks_pitched,-63
Track01995,continuous,mean_duration_ratio_pitched,5.47062
Track01995,continuous,precision,0.0518914
Track01995,continuous,recall,0.0428514
Track01995,continuous,f1,0.0469401
Track01995,continuous,mean_onset_delta_ticks,2.46729
Track01995,continuous,mean_offset_delta_ticks,-5.41121
Track01995,continuous,mean_duration_ratio,1.0036
Track01995,reset,n_gt,2497
Track01995,reset,n_pred,14969
Track01995,reset,tp_onset,328
Track01995,reset,tp_offset_ok,287
Track01995,reset,tp_offset_short,36
Track01995,reset,tp_offset_long,5
Track01995,reset,miss_timing_near,456
Track01995,reset,miss_same_pitch_far,879
Track01995,reset,miss_octave,16
Track01995,reset,miss_program_swap,10
Track01995,reset,miss_no_candidate,808
Track01995,reset,fp_timing,10244
Track01995,reset,fp_octave,7
Track01995,reset,fp_program_swap,12
Track01995,reset,fp_spurious_near,4267
Track01995,reset,fp_spurious_far,111
Track01995,reset,gt_drum,944
Track01995,reset,pred_drum,3140
Track01995,reset,tp_drum,282
Track01995,reset,miss_drum,662
Track01995,reset,fp_drum,2858
Track01995,reset,tp_pitched,46
Track01995,reset,tp_pitched_offset_ok,5
Track01995,reset,tp_pitched_offset_short,36
Track01995,reset,tp_pitched_offset_long,5
Track01995,reset,mean_offset_delta_ticks_pitched,6.04348
Track01995,reset,mean_duration_ratio_pitched,67.4875
Track01995,reset,precision,0.021912
Track01995,reset,recall,0.131358
Track01995,reset,f1,0.0375587
Track01995,reset,mean_onset_delta_ticks,2.38415
Track01995,reset,mean_offset_delta_ticks,0.262195
Track01995,reset,mean_duration_ratio,10.0093
Track02001,continuous,n_gt,11653
Track02001,continuous,n_pred,3979
Track02001,continuous,tp_onset,25
Track02001,continuous,tp_offset_ok,14
Track02001,continuous,tp_offset_short,0
Track02001,continuous,tp_offset_long,11
Track02001,continuous,miss_timing_near,857
Track02001,continuous,miss_same_pitch_far,168
Track02001,continuous,miss_octave,177
Track02001,continuous,miss_program_swap,203
Track02001,continuous,miss_no_candidate,10223
Track02001,continuous,fp_timing,1148
Track02001,continuous,fp_octave,31
Track02001,continuous,fp_program_swap,168
Track02001,continuous,fp_spurious_near,2540
Track02001,continuous,fp_spurious_far,67
Track02001,continuous,gt_drum,5383
Track02001,continuous,pred_drum,1629
Track02001,continuous,tp_drum,14
Track02001,continuous,miss_drum,5369
Track02001,continuous,fp_drum,1615
Track02001,continuous,tp_pitched,11
Track02001,continuous,tp_pitched_offset_ok,0
Track02001,continuous,tp_pitched_offset_short,0
Track02001,continuous,tp_pitched_offset_long,11
Track02001,continuous,mean_offset_delta_ticks_pitched,22.7273
Track02001,continuous,mean_duration_ratio_pitched,1.98996
Track02001,continuous,precision,0.00628299
Track02001,continuous,recall,0.00214537
Track02001,continuous,f1,0.00319857
Track02001,continuous,mean_onset_delta_ticks,0.36
Track02001,continuous,mean_offset_delta_ticks,10
Track02001,continuous,mean_duration_ratio,1.38467
Track02001,reset,n_gt,11653
Track02001,reset,n_pred,23741
Track02001,reset,tp_onset,606
Track02001,reset,tp_offset_ok,552
Track02001,reset,tp_offset_short,52
Track02001,reset,tp_offset_long,2
Track02001,reset,miss_timing_near,777
Track02001,reset,miss_same_pitch_far,4051
Track02001,reset,miss_octave,52
Track02001,reset,miss_program_swap,54
Track02001,reset,miss_no_candidate,6113
Track02001,reset,fp_timing,7730
Track02001,reset,fp_octave,30
Track02001,reset,fp_program_swap,187
Track02001,reset,fp_spurious_near,15037
Track02001,reset,fp_spurious_far,151
Track02001,reset,gt_drum,5383
Track02001,reset,pred_drum,6296
Track02001,reset,tp_drum,510
Track02001,reset,miss_drum,4873
Track02001,reset,fp_drum,5786
Track02001,reset,tp_pitched,96
Track02001,reset,tp_pitched_offset_ok,42
Track02001,reset,tp_pitched_offset_short,52
Track02001,reset,tp_pitched_offset_long,2
Track02001,reset,mean_offset_delta_ticks_pitched,-20.5833
Track02001,reset,mean_duration_ratio_pitched,0.38936
Track02001,reset,precision,0.0255255
Track02001,reset,recall,0.0520038
Track02001,reset,f1,0.0342431
Track02001,reset,mean_onset_delta_ticks,2.18647
Track02001,reset,mean_offset_delta_ticks,-3.39769
Track02001,reset,mean_duration_ratio,0.755313
Track02004,continuous,n_gt,5113
Track02004,continuous,n_pred,2366
Track02004,continuous,tp_onset,3
Track02004,continuous,tp_offset_ok,3
Track02004,continuous,tp_offset_short,0
Track02004,continuous,tp_offset_long,0
Track02004,continuous,miss_timing_near,362
Track02004,continuous,miss_same_pitch_far,8
Track02004,continuous,miss_octave,21
Track02004,continuous,miss_program_swap,16
Track02004,continuous,miss_no_candidate,4703
Track02004,continuous,fp_timing,543
Track02004,continuous,fp_octave,17
Track02004,continuous,fp_program_swap,13
Track02004,continuous,fp_spurious_near,1725
Track02004,continuous,fp_spurious_far,65
Track02004,continuous,gt_drum,1419
Track02004,continuous,pred_drum,1007
Track02004,continuous,tp_drum,3
Track02004,continuous,miss_drum,1416
Track02004,continuous,fp_drum,1004
Track02004,continuous,tp_pitched,0
Track02004,continuous,tp_pitched_offset_ok,0
Track02004,continuous,tp_pitched_offset_short,0
Track02004,continuous,tp_pitched_offset_long,0
Track02004,continuous,mean_offset_delta_ticks_pitched,nan
Track02004,continuous,mean_duration_ratio_pitched,nan
Track02004,continuous,precision,0.00126796
Track02004,continuous,recall,0.00058674
Track02004,continuous,f1,0.000802246
Track02004,continuous,mean_onset_delta_ticks,2.66667
Track02004,continuous,mean_offset_delta_ticks,-5
Track02004,continuous,mean_duration_ratio,0.277778
Track02004,reset,n_gt,5113
Track02004,reset,n_pred,20607
Track02004,reset,tp_onset,213
Track02004,reset,tp_offset_ok,213
Track02004,reset,tp_offset_short,0
Track02004,reset,tp_offset_long,0
Track02004,reset,miss_timing_near,137
Track02004,reset,miss_same_pitch_far,761
Track02004,reset,miss_octave,119
Track02004,reset,miss_program_swap,94
Track02004,reset,miss_no_candidate,3789
Track02004,reset,fp_timing,2377
Track02004,reset,fp_octave,123
Track02004,reset,fp_program_swap,135
Track02004,reset,fp_spurious_near,17739
Track02004,reset,fp_spurious_far,20
Track02004,reset,gt_drum,1419
Track02004,reset,pred_drum,4655
Track02004,reset,tp_drum,213
Track02004,reset,miss_drum,1206
Track02004,reset,fp_drum,4442
Track02004,reset,tp_pitched,0
Track02004,reset,tp_pitched_offset_ok,0
Track02004,reset,tp_pitched_offset_short,0
Track02004,reset,tp_pitched_offset_long,0
Track02004,reset,mean_offset_delta_ticks_pitched,nan
Track02004,reset,mean_duration_ratio_pitched,nan
Track02004,reset,precision,0.0103363
Track02004,reset,recall,0.0416585
Track02004,reset,f1,0.016563
Track02004,reset,mean_onset_delta_ticks,2.35681
Track02004,reset,mean_offset_delta_ticks,-2.86385
Track02004,reset,mean_duration_ratio,0.276551
Track02005,continuous,n_gt,3872
Track02005,continuous,n_pred,1992
Track02005,continuous,tp_onset,95
Track02005,continuous,tp_offset_ok,89
Track02005,continuous,tp_offset_short,6
Track02005,continuous,tp_offset_long,0
Track02005,continuous,miss_timing_near,711
Track02005,continuous,miss_same_pitch_far,0
Track02005,continuous,miss_octave,2
Track02005,continuous,miss_program_swap,1
Track02005,continuous,miss_no_candidate,3063
Track02005,continuous,fp_timing,694
Track02005,continuous,fp_octave,2
Track02005,continuous,fp_program_swap,1
Track02005,continuous,fp_spurious_near,1130
Track02005,continuous,fp_spurious_far,70
Track02005,continuous,gt_drum,1317
Track02005,continuous,pred_drum,1192
Track02005,continuous,tp_drum,95
Track02005,continuous,miss_drum,1222
Track02005,continuous,fp_drum,1097
Track02005,continuous,tp_pitched,0
Track02005,continuous,tp_pitched_offset_ok,0
Track02005,continuous,tp_pitched_offset_short,0
Track02005,continuous,tp_pitched_offset_long,0
Track02005,continuous,mean_offset_delta_ticks_pitched,nan
Track02005,continuous,mean_duration_ratio_pitched,nan
Track02005,continuous,precision,0.0476908
Track02005,continuous,recall,0.0245351
Track02005,continuous,f1,0.0324011
Track02005,continuous,mean_onset_delta_ticks,2.29474
Track02005,continuous,mean_offset_delta_ticks,-4.09474
Track02005,continuous,mean_duration_ratio,0.151515
Track02005,reset,n_gt,3872
Track02005,reset,n_pred,16182
Track02005,reset,tp_onset,544
Track02005,reset,tp_offset_ok,474
Track02005,reset,tp_offset_short,66
Track02005,reset,tp_offset_long,4
Track02005,reset,miss_timing_near,454
Track02005,reset,miss_same_pitch_far,1522
Track02005,reset,miss_octave,14
Track02005,reset,miss_program_swap,9
Track02005,reset,miss_no_candidate,1329
Track02005,reset,fp_timing,7665
Track02005,reset,fp_octave,49
Track02005,reset,fp_program_swap,34
Track02005,reset,fp_spurious_near,7861
Track02005,reset,fp_spurious_far,29
Track02005,reset,gt_drum,1317
Track02005,reset,pred_drum,4381
Track02005,reset,tp_drum,473
Track02005,reset,miss_drum,844
Track02005,reset,fp_drum,3908
Track02005,reset,tp_pitched,71
Track02005,reset,tp_pitched_offset_ok,13
Track02005,reset,tp_pitched_offset_short,54
Track02005,reset,tp_pitched_offset_long,4
Track02005,reset,mean_offset_delta_ticks_pitched,-33.0423
Track02005,reset,mean_duration_ratio_pitched,0.762141
Track02005,reset,precision,0.0336176
Track02005,reset,recall,0.140496
Track02005,reset,f1,0.0542535
Track02005,reset,mean_onset_delta_ticks,2.30882
Track02005,reset,mean_offset_delta_ticks,-8.625
Track02005,reset,mean_duration_ratio,0.244622
Track02014,continuous,n_gt,5852
Track02014,continuous,n_pred,2646
Track02014,continuous,tp_onset,182
Track02014,continuous,tp_offset_ok,0
Track02014,continuous,tp_offset_short,182
Track02014,continuous,tp_offset_long,0
Track02014,continuous,miss_timing_near,656
Track02014,continuous,miss_same_pitch_far,119
Track02014,continuous,miss_octave,238
Track02014,continuous,miss_program_swap,145
Track02014,continuous,miss_no_candidate,4512
Track02014,continuous,fp_timing,1947
Track02014,continuous,fp_octave,26
Track02014,continuous,fp_program_swap,0
Track02014,continuous,fp_spurious_near,482
Track02014,continuous,fp_spurious_far,9
Track02014,continuous,gt_drum,1079
Track02014,continuous,pred_drum,1088
Track02014,continuous,tp_drum,170
Track02014,continuous,miss_drum,909
Track02014,continuous,fp_drum,918
Track02014,continuous,tp_pitched,12
Track02014,continuous,tp_pitched_offset_ok,0
Track02014,continuous,tp_pitched_offset_short,12
Track02014,continuous,tp_pitched_offset_long,0
Track02014,continuous,mean_offset_delta_ticks_pitched,-72
Track02014,continuous,mean_duration_ratio_pitched,0.345029
Track02014,continuous,precision,0.0687831
Track02014,continuous,recall,0.0311005
Track02014,continuous,f1,0.0428336
Track02014,continuous,mean_onset_delta_ticks,0
Track02014,continuous,mean_offset_delta_ticks,-39.1758
Track02014,continuous,mean_duration_ratio,0.045586
Track02014,reset,n_gt,5852
Track02014,reset,n_pred,17724
Track02014,reset,tp_onset,395
Track02014,reset,tp_offset_ok,3
Track02014,reset,tp_offset_short,386
Track02014,reset,tp_offset_long,6
Track02014,reset,miss_timing_near,298
Track02014,reset,miss_same_pitch_far,1474
Track02014,reset,miss_octave,72
Track02014,reset,miss_program_swap,26
Track02014,reset,miss_no_candidate,3587
Track02014,reset,fp_timing,6742
Track02014,reset,fp_octave,37
Track02014,reset,fp_program_swap,32
Track02014,reset,fp_spurious_near,10513
Track02014,reset,fp_spurious_far,5
Track02014,reset,gt_drum,1079
Track02014,reset,pred_drum,6159
Track02014,reset,tp_drum,354
Track02014,reset,miss_drum,725
Track02014,reset,fp_drum,5805
Track02014,reset,tp_pitched,41
Track02014,reset,tp_pitched_offset_ok,3
Track02014,reset,tp_pitched_offset_short,32
Track02014,reset,tp_pitched_offset_long,6
Track02014,reset,mean_offset_delta_ticks_pitched,-55.3415
Track02014,reset,mean_duration_ratio_pitched,0.635992
Track02014,reset,precision,0.0222862
Track02014,reset,recall,0.0674983
Track02014,reset,f1,0.0335087
Track02014,reset,mean_onset_delta_ticks,1.82532
Track02014,reset,mean_offset_delta_ticks,-37.8228
Track02014,reset,mean_duration_ratio,0.090127
Track02019,continuous,n_gt,3502
Track02019,continuous,n_pred,2296
Track02019,continuous,tp_onset,247
Track02019,continuous,tp_offset_ok,246
Track02019,continuous,tp_offset_short,1
Track02019,continuous,tp_offset_long,0
Track02019,continuous,miss_timing_near,508
Track02019,continuous,miss_same_pitch_far,233
Track02019,continuous,miss_octave,1
Track02019,continuous,miss_program_swap,30
Track02019,continuous,miss_no_candidate,2483
Track02019,continuous,fp_timing,243
Track02019,continuous,fp_octave,7
Track02019,continuous,fp_program_swap,28
Track02019,continuous,fp_spurious_near,1771
Track02019,continuous,fp_spurious_far,0
Track02019,continuous,gt_drum,1389
Track02019,continuous,pred_drum,1252
Track02019,continuous,tp_drum,247
Track02019,continuous,miss_drum,1142
Track02019,continuous,fp_drum,1005
Track02019,continuous,tp_pitched,0
Track02019,continuous,tp_pitched_offset_ok,0
Track02019,continuous,tp_pitched_offset_short,0
Track02019,continuous,tp_pitched_offset_long,0
Track02019,continuous,mean_offset_delta_ticks_pitched,nan
Track02019,continuous,mean_duration_ratio_pitched,nan
Track02019,continuous,precision,0.107578
Track02019,continuous,recall,0.0705311
Track02019,continuous,f1,0.0852018
Track02019,continuous,mean_onset_delta_ticks,0
Track02019,continuous,mean_offset_delta_ticks,-0.0566802
Track02019,continuous,mean_duration_ratio,0.905656
Track02019,reset,n_gt,3502
Track02019,reset,n_pred,14942
Track02019,reset,tp_onset,461
Track02019,reset,tp_offset_ok,400
Track02019,reset,tp_offset_short,56
Track02019,reset,tp_offset_long,5
Track02019,reset,miss_timing_near,478
Track02019,reset,miss_same_pitch_far,1361
Track02019,reset,miss_octave,20
Track02019,reset,miss_program_swap,20
Track02019,reset,miss_no_candidate,1162
Track02019,reset,fp_timing,4749
Track02019,reset,fp_octave,30
Track02019,reset,fp_program_swap,41
Track02019,reset,fp_spurious_near,9649
Track02019,reset,fp_spurious_far,12
Track02019,reset,gt_drum,1389
Track02019,reset,pred_drum,3523
Track02019,reset,tp_drum,410
Track02019,reset,miss_drum,979
Track02019,reset,fp_drum,3113
Track02019,reset,tp_pitched,51
Track02019,reset,tp_pitched_offset_ok,6
Track02019,reset,tp_pitched_offset_short,40
Track02019,reset,tp_pitched_offset_long,5
Track02019,reset,mean_offset_delta_ticks_pitched,-25.3725
Track02019,reset,mean_duration_ratio_pitched,0.511521
Track02019,reset,precision,0.0308526
Track02019,reset,recall,0.131639
Track02019,reset,f1,0.0499892
Track02019,reset,mean_onset_delta_ticks,1.87202
Track02019,reset,mean_offset_delta_ticks,-3.78091
Track02019,reset,mean_duration_ratio,0.776631
Track02026,continuous,n_gt,4482
Track02026,continuous,n_pred,1701
Track02026,continuous,tp_onset,5
Track02026,continuous,tp_offset_ok,1
Track02026,continuous,tp_offset_short,0
Track02026,continuous,tp_offset_long,4
Track02026,continuous,miss_timing_near,19
Track02026,continuous,miss_same_pitch_far,18
Track02026,continuous,miss_octave,4
Track02026,continuous,miss_program_swap,2
Track02026,continuous,miss_no_candidate,4434
Track02026,continuous,fp_timing,704
Track02026,continuous,fp_octave,2
Track02026,continuous,fp_program_swap,1
Track02026,continuous,fp_spurious_near,956
Track02026,continuous,fp_spurious_far,33
Track02026,continuous,gt_drum,562
Track02026,continuous,pred_drum,711
Track02026,continuous,tp_drum,1
Track02026,continuous,miss_drum,561
Track02026,continuous,fp_drum,710
Track02026,continuous,tp_pitched,4
Track02026,continuous,tp_pitched_offset_ok,0
Track02026,continuous,tp_pitched_offset_short,0
Track02026,continuous,tp_pitched_offset_long,4
Track02026,continuous,mean_offset_delta_ticks_pitched,11.75
Track02026,continuous,mean_duration_ratio_pitched,1.40272
Track02026,continuous,precision,0.00293945
Track02026,continuous,recall,0.00111557
Track02026,continuous,f1,0.00161734
Track02026,continuous,mean_onset_delta_ticks,2.2
Track02026,continuous,mean_offset_delta_ticks,9
Track02026,continuous,mean_duration_ratio,1.21308
Track02026,reset,n_gt,4482
Track02026,reset,n_pred,15638
Track02026,reset,tp_onset,101
Track02026,reset,tp_offset_ok,53
Track02026,reset,tp_offset_short,42
Track02026,reset,tp_offset_long,6
Track02026,reset,miss_timing_near,149
Track02026,reset,miss_same_pitch_far,1722
Track02026,reset,miss_octave,83
Track02026,reset,miss_program_swap,23
Track02026,reset,miss_no_candidate,2404
Track02026,reset,fp_timing,7921
Track02026,reset,fp_octave,35
Track02026,reset,fp_program_swap,40
Track02026,reset,fp_spurious_near,7530
Track02026,reset,fp_spurious_far,11
Track02026,reset,gt_drum,562
Track02026,reset,pred_drum,3042
Track02026,reset,tp_drum,3
Track02026,reset,miss_drum,559
Track02026,reset,fp_drum,3039
Track02026,reset,tp_pitched,98
Track02026,reset,tp_pitched_offset_ok,50
Track02026,reset,tp_pitched_offset_short,42
Track02026,reset,tp_pitched_offset_long,6
Track02026,reset,mean_offset_delta_ticks_pitched,-9.14286
Track02026,reset,mean_duration_ratio_pitched,0.808219
Track02026,reset,precision,0.00645863
Track02026,reset,recall,0.0225346
Track02026,reset,f1,0.0100398
Track02026,reset,mean_onset_delta_ticks,2.24752
Track02026,reset,mean_offset_delta_ticks,-8.9505
Track02026,reset,mean_duration_ratio,0.802215
Track02029,continuous,n_gt,2847
Track02029,continuous,n_pred,1953
Track02029,continuous,tp_onset,0
Track02029,continuous,tp_offset_ok,0
Track02029,continuous,tp_offset_short,0
Track02029,continuous,tp_offset_long,0
Track02029,continuous,miss_timing_near,6
Track02029,continuous,miss_same_pitch_far,2
Track02029,continuous,miss_octave,1
Track02029,continuous,miss_program_swap,1
Track02029,continuous,miss_no_candidate,2837
Track02029,continuous,fp_timing,543
Track02029,continuous,fp_octave,0
Track02029,continuous,fp_program_swap,1
Track02029,continuous,fp_spurious_near,1377
Track02029,continuous,fp_spurious_far,32
Track02029,continuous,gt_drum,728
Track02029,continuous,pred_drum,908
Track02029,continuous,tp_drum,0
Track02029,continuous,miss_drum,728
Track02029,continuous,fp_drum,908
Track02029,continuous,tp_pitched,0
Track02029,continuous,tp_pitched_offset_ok,0
Track02029,continuous,tp_pitched_offset_short,0
Track02029,continuous,tp_pitched_offset_long,0
Track02029,continuous,mean_offset_delta_ticks_pitched,nan
Track02029,continuous,mean_duration_ratio_pitched,nan
Track02029,continuous,precision,0
Track02029,continuous,recall,0
Track02029,continuous,f1,0
Track02029,continuous,mean_onset_delta_ticks,nan
Track02029,continuous,mean_offset_delta_ticks,nan
Track02029,continuous,mean_duration_ratio,nan
Track02029,reset,n_gt,2847
Track02029,reset,n_pred,10777
Track02029,reset,tp_onset,24
Track02029,reset,tp_offset_ok,14
Track02029,reset,tp_offset_short,10
Track02029,reset,tp_offset_long,0
Track02029,reset,miss_timing_near,102
Track02029,reset,miss_same_pitch_far,1117
Track02029,reset,miss_octave,9
Track02029,reset,miss_program_swap,12
Track02029,reset,miss_no_candidate,1583
Track02029,reset,fp_timing,4187
Track02029,reset,fp_octave,13
Track02029,reset,fp_program_swap,25
Track02029,reset,fp_spurious_near,6493
Track02029,reset,fp_spurious_far,35
Track02029,reset,gt_drum,728
Track02029,reset,pred_drum,4082
Track02029,reset,tp_drum,14
Track02029,reset,miss_drum,714
Track02029,reset,fp_drum,4068
Track02029,reset,tp_pitched,10
Track02029,reset,tp_pitched_offset_ok,0
Track02029,reset,tp_pitched_offset_short,10
Track02029,reset,tp_pitched_offset_long,0
Track02029,reset,mean_offset_delta_ticks_pitched,-83.6
Track02029,reset,mean_duration_ratio_pitched,0.121487
Track02029,reset,precision,0.00222696
Track02029,reset,recall,0.00842993
Track02029,reset,f1,0.00352319
Track02029,reset,mean_onset_delta_ticks,2.54167
Track02029,reset,mean_offset_delta_ticks,-35
Track02029,reset,mean_duration_ratio,0.311036
Track02030,continuous,n_gt,8052
Track02030,continuous,n_pred,3549
Track02030,continuous,tp_onset,431
Track02030,continuous,tp_offset_ok,133
Track02030,continuous,tp_offset_short,290
Track02030,continuous,tp_offset_long,8
Track02030,continuous,miss_timing_near,1660
Track02030,continuous,miss_same_pitch_far,4
Track02030,continuous,miss_octave,61
Track02030,continuous,miss_program_swap,17
Track02030,continuous,miss_no_candidate,5879
Track02030,continuous,fp_timing,986
Track02030,continuous,fp_octave,56
Track02030,continuous,fp_program_swap,26
Track02030,continuous,fp_spurious_near,1974
Track02030,continuous,fp_spurious_far,76
Track02030,continuous,gt_drum,3504
Track02030,continuous,pred_drum,1420
Track02030,continuous,tp_drum,413
Track02030,continuous,miss_drum,3091
Track02030,continuous,fp_drum,1007
Track02030,continuous,tp_pitched,18
Track02030,continuous,tp_pitched_offset_ok,0
Track02030,continuous,tp_pitched_offset_short,10
Track02030,continuous,tp_pitched_offset_long,8
Track02030,continuous,mean_offset_delta_ticks_pitched,-28.3333
Track02030,continuous,mean_duration_ratio_pitched,1.46785
Track02030,continuous,precision,0.121443
Track02030,continuous,recall,0.0535271
Track02030,continuous,f1,0.0743039
Track02030,continuous,mean_onset_delta_ticks,2.55916
Track02030,continuous,mean_offset_delta_ticks,-13
Track02030,continuous,mean_duration_ratio,0.126846
Track02030,reset,n_gt,8052
Track02030,reset,n_pred,26697
Track02030,reset,tp_onset,749
Track02030,reset,tp_offset_ok,170
Track02030,reset,tp_offset_short,572
Track02030,reset,tp_offset_long,7
Track02030,reset,miss_timing_near,1368
Track02030,reset,miss_same_pitch_far,2887
Track02030,reset,miss_octave,51
Track02030,reset,miss_program_swap,13
Track02030,reset,miss_no_candidate,2984
Track02030,reset,fp_timing,9435
Track02030,reset,fp_octave,81
Track02030,reset,fp_program_swap,100
Track02030,reset,fp_spurious_near,16312
Track02030,reset,fp_spurious_far,20
Track02030,reset,gt_drum,3504
Track02030,reset,pred_drum,5834
Track02030,reset,tp_drum,679
Track02030,reset,miss_drum,2825
Track02030,reset,fp_drum,5155
Track02030,reset,tp_pitched,70
Track02030,reset,tp_pitched_offset_ok,20
Track02030,reset,tp_pitched_offset_short,43
Track02030,reset,tp_pitched_offset_long,7
Track02030,reset,mean_offset_delta_ticks_pitched,-78.6571
Track02030,reset,mean_duration_ratio_pitched,0.538598
Track02030,reset,precision,0.0280556
Track02030,reset,recall,0.0930204
Track02030,reset,f1,0.0431092
Track02030,reset,mean_onset_delta_ticks,2.39252
Track02030,reset,mean_offset_delta_ticks,-18.7637
Track02030,reset,mean_duration_ratio,0.117926
Track02037,continuous,n_gt,8323
Track02037,continuous,n_pred,6740
Track02037,continuous,tp_onset,190
Track02037,continuous,tp_offset_ok,189
Track02037,continuous,tp_offset_short,0
Track02037,continuous,tp_offset_long,1
Track02037,continuous,miss_timing_near,90
Track02037,continuous,miss_same_pitch_far,896
Track02037,continuous,miss_octave,17
Track02037,continuous,miss_program_swap,9
Track02037,continuous,miss_no_candidate,7121
Track02037,continuous,fp_timing,1856
Track02037,continuous,fp_octave,16
Track02037,continuous,fp_program_swap,9
Track02037,continuous,fp_spurious_near,4646
Track02037,continuous,fp_spurious_far,23
Track02037,continuous,gt_drum,4533
Track02037,continuous,pred_drum,4950
Track02037,continuous,tp_drum,189
Track02037,continuous,miss_drum,4344
Track02037,continuous,fp_drum,4761
Track02037,continuous,tp_pitched,1
Track02037,continuous,tp_pitched_offset_ok,0
Track02037,continuous,tp_pitched_offset_short,0
Track02037,continuous,tp_pitched_offset_long,1
Track02037,continuous,mean_offset_delta_ticks_pitched,13
Track02037,continuous,mean_duration_ratio_pitched,1.78571
Track02037,continuous,precision,0.0281899
Track02037,continuous,recall,0.0228283
Track02037,continuous,f1,0.0252274
Track02037,continuous,mean_onset_delta_ticks,1.45789
Track02037,continuous,mean_offset_delta_ticks,0.0315789
Track02037,continuous,mean_duration_ratio,0.973513
Track02037,reset,n_gt,8323
Track02037,reset,n_pred,27017
Track02037,reset,tp_onset,67
Track02037,reset,tp_offset_ok,44
Track02037,reset,tp_offset_short,22
Track02037,reset,tp_offset_long,1
Track02037,reset,miss_timing_near,172
Track02037,reset,miss_same_pitch_far,5281
Track02037,reset,miss_octave,96
Track02037,reset,miss_program_swap,23
Track02037,reset,miss_no_candidate,2684
Track02037,reset,fp_timing,6575
Track02037,reset,fp_octave,89
Track02037,reset,fp_program_swap,53
Track02037,reset,fp_spurious_near,20225
Track02037,reset,fp_spurious_far,8
Track02037,reset,gt_drum,4533
Track02037,reset,pred_drum,4774
Track02037,reset,tp_drum,35
Track02037,reset,miss_drum,4498
Track02037,reset,fp_drum,4739
Track02037,reset,tp_pitched,32
Track02037,reset,tp_pitched_offset_ok,9
Track02037,reset,tp_pitched_offset_short,22
Track02037,reset,tp_pitched_offset_long,1
Track02037,reset,mean_offset_delta_ticks_pitched,-142.406
Track02037,reset,mean_duration_ratio_pitched,0.348666
Track02037,reset,precision,0.00247992
Track02037,reset,recall,0.00804998
Track02037,reset,f1,0.00379174
Track02037,reset,mean_onset_delta_ticks,1.83582
Track02037,reset,mean_offset_delta_ticks,-67.7463
Track02037,reset,mean_duration_ratio,0.685523
Track02038,continuous,n_gt,4963
Track02038,continuous,n_pred,10500
Track02038,continuous,tp_onset,455
Track02038,continuous,tp_offset_ok,283
Track02038,continuous,tp_offset_short,172
Track02038,continuous,tp_offset_long,0
Track02038,continuous,miss_timing_near,259
Track02038,continuous,miss_same_pitch_far,166
Track02038,continuous,miss_octave,26
Track02038,continuous,miss_program_swap,18
Track02038,continuous,miss_no_candidate,4039
Track02038,continuous,fp_timing,10044
Track02038,continuous,fp_octave,0
Track02038,continuous,fp_program_swap,0
Track02038,continuous,fp_spurious_near,1
Track02038,continuous,fp_spurious_far,0
Track02038,continuous,gt_drum,893
Track02038,continuous,pred_drum,3720
Track02038,continuous,tp_drum,267
Track02038,continuous,miss_drum,626
Track02038,continuous,fp_drum,3453
Track02038,continuous,tp_pitched,188
Track02038,continuous,tp_pitched_offset_ok,16
Track02038,continuous,tp_pitched_offset_short,172
Track02038,continuous,tp_pitched_offset_long,0
Track02038,continuous,mean_offset_delta_ticks_pitched,-50.7394
Track02038,continuous,mean_duration_ratio_pitched,0.266425
Track02038,continuous,precision,0.0433333
Track02038,continuous,recall,0.0916784
Track02038,continuous,f1,0.0588502
Track02038,continuous,mean_onset_delta_ticks,2.8
Track02038,continuous,mean_offset_delta_ticks,-21.5187
Track02038,continuous,mean_duration_ratio,0.711482
Track02038,reset,n_gt,4963
Track02038,reset,n_pred,14535
Track02038,reset,tp_onset,170
Track02038,reset,tp_offset_ok,122
Track02038,reset,tp_offset_short,47
Track02038,reset,tp_offset_long,1
Track02038,reset,miss_timing_near,175
Track02038,reset,miss_same_pitch_far,1411
Track02038,reset,miss_octave,7
Track02038,reset,miss_program_swap,8
Track02038,reset,miss_no_candidate,3192
Track02038,reset,fp_timing,11074
Track02038,reset,fp_octave,8
Track02038,reset,fp_program_swap,10
Track02038,reset,fp_spurious_near,3269
Track02038,reset,fp_spurious_far,4
Track02038,reset,gt_drum,893
Track02038,reset,pred_drum,4476
Track02038,reset,tp_drum,118
Track02038,reset,miss_drum,775
Track02038,reset,fp_drum,4358
Track02038,reset,tp_pitched,52
Track02038,reset,tp_pitched_offset_ok,4
